,Date,State,Station,Station No.,latitude,longitude,Min Temp(°C),Max Temp(°C),Rain(mm),Max Wind Dir,Max Wind Spd(km/h)
251,2020-01-07,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.0,35.0,0.4,NW,46.0
252,2020-01-08,ACT,Canberra Airport ,70351,-35.3088,149.2003,16.3,34.9,0.0,NNW,52.0
253,2020-01-09,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.7,26.1,0.0,ESE,43.0
254,2020-01-10,ACT,Canberra Airport ,70351,-35.3088,149.2003,17.8,39.4,0.0,NW,48.0
255,2020-01-11,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.5,28.3,0.2,SW,61.0
256,2020-01-12,ACT,Canberra Airport ,70351,-35.3088,149.2003,14.4,22.1,0.0,E,41.0
257,2020-01-13,ACT,Canberra Airport ,70351,-35.3088,149.2003,9.7,26.9,0.0,ENE,39.0
258,2020-01-14,ACT,Canberra Airport ,70351,-35.3088,149.2003,12.7,32.1,0.0,E,48.0
259,2020-01-15,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.3,33.2,0.0,NW,50.0
260,2020-01-16,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.9,29.3,1.0,ESE,48.0
261,2020-01-17,ACT,Canberra Airport ,70351,-35.3088,149.2003,16.5,24.8,4.0,ESE,43.0
262,2020-01-18,ACT,Canberra Airport ,70351,-35.3088,149.2003,17.1,25.3,0.0,ESE,52.0
263,2020-01-19,ACT,Canberra Airport ,70351,-35.3088,149.2003,13.6,31.3,0.0,ESE,50.0
264,2020-01-20,ACT,Canberra Airport ,70351,-35.3088,149.2003,16.0,27.9,4.4,NNW,117.0
265,2020-01-21,ACT,Canberra Airport ,70351,-35.3088,149.2003,14.0,27.6,2.6,NW,44.0
266,2020-01-22,ACT,Canberra Airport ,70351,-35.3088,149.2003,11.8,34.3,0.0,NW,59.0
267,2020-01-23,ACT,Canberra Airport ,70351,-35.3088,149.2003,19.1,34.9,0.0,NNW,83.0
268,2020-01-24,ACT,Canberra Airport ,70351,-35.3088,149.2003,14.8,28.8,3.2,NW,56.0
269,2020-01-25,ACT,Canberra Airport ,70351,-35.3088,149.2003,16.4,33.7,0.0,NW,50.0
270,2020-01-26,ACT,Canberra Airport ,70351,-35.3088,149.2003,16.9,34.7,0.0,NW,50.0
271,2020-01-27,ACT,Canberra Airport ,70351,-35.3088,149.2003,14.2,35.9,0.0,E,54.0
272,2020-01-28,ACT,Canberra Airport ,70351,-35.3088,149.2003,20.5,34.4,0.0,E,44.0
273,2020-01-29,ACT,Canberra Airport ,70351,-35.3088,149.2003,13.3,32.0,0.0,ENE,44.0
274,2020-01-30,ACT,Canberra Airport ,70351,-35.3088,149.2003,13.4,37.3,0.0,NNW,30.0
275,2020-01-31,ACT,Canberra Airport ,70351,-35.3088,149.2003,16.7,41.9,0.0,NNW,48.0
276,2020-02-01,ACT,Canberra Airport ,70351,-35.3088,149.2003,25.5,42.7,0.0,W,61.0
277,2020-02-02,ACT,Canberra Airport ,70351,-35.3088,149.2003,26.7,33.7,0.0,W,59.0
278,2020-02-03,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.3,29.2,0.0,WNW,52.0
279,2020-02-04,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.0,25.3,0.0,E,44.0
280,2020-02-05,ACT,Canberra Airport ,70351,-35.3088,149.2003,10.0,29.1,0.0,E,52.0
281,2020-02-06,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.7,25.4,0.0,ENE,41.0
282,2020-02-07,ACT,Canberra Airport ,70351,-35.3088,149.2003,16.4,23.7,0.8,E,54.0
283,2020-02-08,ACT,Canberra Airport ,70351,-35.3088,149.2003,16.3,23.9,1.8,SE,57.0
284,2020-02-09,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.5,18.4,3.4,SE,63.0
285,2020-02-10,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.4,27.6,60.4,ENE,39.0
286,2020-02-11,ACT,Canberra Airport ,70351,-35.3088,149.2003,17.2,28.7,0.0,NNE,43.0
287,2020-02-12,ACT,Canberra Airport ,70351,-35.3088,149.2003,17.3,28.2,0.2,ESE,41.0
288,2020-02-13,ACT,Canberra Airport ,70351,-35.3088,149.2003,19.4,27.4,0.0,ENE,43.0
289,2020-02-14,ACT,Canberra Airport ,70351,-35.3088,149.2003,14.5,29.2,2.6,ENE,28.0
290,2020-02-15,ACT,Canberra Airport ,70351,-35.3088,149.2003,18.1,29.8,0.0,S,54.0
291,2020-02-16,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.9,26.0,6.8,ESE,46.0
292,2020-02-17,ACT,Canberra Airport ,70351,-35.3088,149.2003,16.6,26.3,0.0,ENE,33.0
293,2020-02-18,ACT,Canberra Airport ,70351,-35.3088,149.2003,17.8,31.2,0.0,WNW,57.0
294,2020-02-19,ACT,Canberra Airport ,70351,-35.3088,149.2003,14.5,21.1,4.0,WNW,56.0
295,2020-02-20,ACT,Canberra Airport ,70351,-35.3088,149.2003,11.0,25.4,0.0,ENE,39.0
296,2020-02-21,ACT,Canberra Airport ,70351,-35.3088,149.2003,12.1,26.5,0.0,E,56.0
297,2020-02-22,ACT,Canberra Airport ,70351,-35.3088,149.2003,13.9,26.3,0.0,ENE,41.0
298,2020-02-23,ACT,Canberra Airport ,70351,-35.3088,149.2003,12.7,26.5,0.0,N,26.0
299,2020-02-24,ACT,Canberra Airport ,70351,-35.3088,149.2003,13.9,29.7,0.0,ESE,33.0
300,2020-02-25,ACT,Canberra Airport ,70351,-35.3088,149.2003,12.7,30.6,0.0,NW,37.0
302,2020-02-27,ACT,Canberra Airport ,70351,-35.3088,149.2003,10.3,26.2,0.0,NNW,39.0
303,2020-02-28,ACT,Canberra Airport ,70351,-35.3088,149.2003,6.8,28.3,0.0,ENE,50.0
304,2020-02-29,ACT,Canberra Airport ,70351,-35.3088,149.2003,10.5,26.7,0.0,N,28.0
305,2020-03-01,ACT,Canberra Airport ,70351,-35.3088,149.2003,11.9,31.0,0.0,N,50.0
306,2020-03-02,ACT,Canberra Airport ,70351,-35.3088,149.2003,13.1,31.1,0.0,WSW,41.0
307,2020-03-03,ACT,Canberra Airport ,70351,-35.3088,149.2003,14.6,19.0,0.0,E,31.0
308,2020-03-04,ACT,Canberra Airport ,70351,-35.3088,149.2003,14.5,19.0,12.8,NE,28.0
309,2020-03-05,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.1,19.6,37.6,N,31.0
310,2020-03-06,ACT,Canberra Airport ,70351,-35.3088,149.2003,17.3,25.5,22.0,N,41.0
311,2020-03-07,ACT,Canberra Airport ,70351,-35.3088,149.2003,14.6,23.2,0.8,E,39.0
312,2020-03-08,ACT,Canberra Airport ,70351,-35.3088,149.2003,13.0,20.8,0.0,SSE,46.0
313,2020-03-09,ACT,Canberra Airport ,70351,-35.3088,149.2003,10.9,21.1,4.0,E,37.0
314,2020-03-10,ACT,Canberra Airport ,70351,-35.3088,149.2003,8.6,23.7,0.0,E,35.0
315,2020-03-11,ACT,Canberra Airport ,70351,-35.3088,149.2003,10.6,24.1,0.0,E,35.0
316,2020-03-12,ACT,Canberra Airport ,70351,-35.3088,149.2003,8.9,24.3,0.0,ENE,28.0
317,2020-03-13,ACT,Canberra Airport ,70351,-35.3088,149.2003,8.9,25.0,0.0,WNW,41.0
318,2020-03-14,ACT,Canberra Airport ,70351,-35.3088,149.2003,8.6,18.2,5.0,S,50.0
319,2020-03-15,ACT,Canberra Airport ,70351,-35.3088,149.2003,4.3,19.6,1.8,E,37.0
320,2020-03-16,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.2,20.5,0.0,E,43.0
321,2020-03-17,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.1,22.9,0.0,N,26.0
322,2020-03-18,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.0,25.2,0.0,N,39.0
323,2020-03-19,ACT,Canberra Airport ,70351,-35.3088,149.2003,10.6,28.1,0.0,NW,35.0
324,2020-03-20,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.0,28.6,0.0,WNW,63.0
325,2020-03-21,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.3,24.3,0.0,N,30.0
326,2020-03-22,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.6,25.4,0.0,NW,41.0
327,2020-03-23,ACT,Canberra Airport ,70351,-35.3088,149.2003,11.8,21.5,0.0,E,39.0
328,2020-03-24,ACT,Canberra Airport ,70351,-35.3088,149.2003,8.7,23.0,0.0,ENE,26.0
329,2020-03-25,ACT,Canberra Airport ,70351,-35.3088,149.2003,12.9,24.9,0.2,E,44.0
330,2020-03-26,ACT,Canberra Airport ,70351,-35.3088,149.2003,9.7,20.9,2.0,ESE,37.0
331,2020-03-27,ACT,Canberra Airport ,70351,-35.3088,149.2003,11.5,21.5,0.0,E,35.0
332,2020-03-28,ACT,Canberra Airport ,70351,-35.3088,149.2003,5.3,22.1,0.0,NE,37.0
333,2020-03-29,ACT,Canberra Airport ,70351,-35.3088,149.2003,11.1,25.0,0.0,W,39.0
334,2020-03-30,ACT,Canberra Airport ,70351,-35.3088,149.2003,15.2,23.7,13.2,NW,41.0
335,2020-03-31,ACT,Canberra Airport ,70351,-35.3088,149.2003,13.4,23.6,0.4,NNW,26.0
336,2020-04-01,ACT,Canberra Airport ,70351,-35.3088,149.2003,10.1,25.8,0.0,N,31.0
337,2020-04-02,ACT,Canberra Airport ,70351,-35.3088,149.2003,13.8,20.0,1.4,NNW,37.0
338,2020-04-03,ACT,Canberra Airport ,70351,-35.3088,149.2003,11.3,16.9,20.0,NW,28.0
339,2020-04-04,ACT,Canberra Airport ,70351,-35.3088,149.2003,12.8,16.6,8.2,WNW,72.0
340,2020-04-05,ACT,Canberra Airport ,70351,-35.3088,149.2003,9.0,14.3,1.4,NW,56.0
341,2020-04-06,ACT,Canberra Airport ,70351,-35.3088,149.2003,10.3,18.5,0.0,NNW,39.0
342,2020-04-07,ACT,Canberra Airport ,70351,-35.3088,149.2003,6.1,18.0,0.0,ENE,28.0
343,2020-04-08,ACT,Canberra Airport ,70351,-35.3088,149.2003,12.2,18.9,0.0,ENE,35.0
344,2020-04-09,ACT,Canberra Airport ,70351,-35.3088,149.2003,10.3,20.5,0.0,E,35.0
345,2020-04-10,ACT,Canberra Airport ,70351,-35.3088,149.2003,12.5,18.5,12.0,NW,56.0
346,2020-04-11,ACT,Canberra Airport ,70351,-35.3088,149.2003,11.1,17.0,2.0,WNW,76.0
347,2020-04-12,ACT,Canberra Airport ,70351,-35.3088,149.2003,0.6,17.1,0.0,N,28.0
348,2020-04-13,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.4,17.4,0.0,N,19.0
349,2020-04-14,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.7,20.3,0.0,NNW,19.0
350,2020-04-15,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.1,24.4,0.0,NW,33.0
351,2020-04-16,ACT,Canberra Airport ,70351,-35.3088,149.2003,14.1,22.6,0.0,NW,56.0
352,2020-04-17,ACT,Canberra Airport ,70351,-35.3088,149.2003,10.0,18.8,0.0,NW,54.0
353,2020-04-18,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.4,18.5,0.0,NNW,39.0
354,2020-04-19,ACT,Canberra Airport ,70351,-35.3088,149.2003,1.3,17.9,0.0,N,26.0
355,2020-04-20,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.7,18.2,0.0,NW,56.0
356,2020-04-21,ACT,Canberra Airport ,70351,-35.3088,149.2003,4.1,20.8,0.0,WNW,39.0
357,2020-04-22,ACT,Canberra Airport ,70351,-35.3088,149.2003,6.5,20.7,0.0,WNW,48.0
358,2020-04-23,ACT,Canberra Airport ,70351,-35.3088,149.2003,1.4,18.7,0.0,NW,39.0
359,2020-04-24,ACT,Canberra Airport ,70351,-35.3088,149.2003,6.9,22.3,0.0,WNW,39.0
360,2020-04-25,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.1,20.8,0.0,NNW,37.0
361,2020-04-26,ACT,Canberra Airport ,70351,-35.3088,149.2003,8.2,17.5,0.0,NW,52.0
362,2020-04-27,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.2,18.5,0.4,N,24.0
363,2020-04-28,ACT,Canberra Airport ,70351,-35.3088,149.2003,4.1,21.9,0.2,NNW,33.0
364,2020-04-29,ACT,Canberra Airport ,70351,-35.3088,149.2003,11.4,16.8,1.6,N,59.0
365,2020-04-30,ACT,Canberra Airport ,70351,-35.3088,149.2003,8.9,9.7,24.4,NNW,50.0
366,2020-05-01,ACT,Canberra Airport ,70351,-35.3088,149.2003,4.6,9.4,10.6,NW,69.0
367,2020-05-02,ACT,Canberra Airport ,70351,-35.3088,149.2003,5.2,10.8,2.8,WNW,61.0
368,2020-05-03,ACT,Canberra Airport ,70351,-35.3088,149.2003,0.4,14.2,0.0,WNW,31.0
369,2020-05-04,ACT,Canberra Airport ,70351,-35.3088,149.2003,-1.4,15.4,0.0,SSW,26.0
370,2020-05-05,ACT,Canberra Airport ,70351,-35.3088,149.2003,0.4,17.2,0.2,SE,17.0
371,2020-05-06,ACT,Canberra Airport ,70351,-35.3088,149.2003,0.1,18.0,0.0,NNW,31.0
372,2020-05-07,ACT,Canberra Airport ,70351,-35.3088,149.2003,2.5,18.8,0.0,NW,50.0
373,2020-05-08,ACT,Canberra Airport ,70351,-35.3088,149.2003,6.7,19.8,0.0,NNW,54.0
374,2020-05-09,ACT,Canberra Airport ,70351,-35.3088,149.2003,8.2,16.4,1.8,NW,63.0
375,2020-05-10,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.6,11.6,4.6,WNW,44.0
376,2020-05-11,ACT,Canberra Airport ,70351,-35.3088,149.2003,-3.0,13.8,0.0,NNW,22.0
377,2020-05-12,ACT,Canberra Airport ,70351,-35.3088,149.2003,-2.2,14.2,0.2,NNW,35.0
378,2020-05-13,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.4,15.0,0.0,N,20.0
379,2020-05-14,ACT,Canberra Airport ,70351,-35.3088,149.2003,2.4,15.0,0.0,E,26.0
380,2020-05-15,ACT,Canberra Airport ,70351,-35.3088,149.2003,0.8,15.0,0.0,ENE,22.0
381,2020-05-16,ACT,Canberra Airport ,70351,-35.3088,149.2003,2.2,16.1,0.0,SE,17.0
382,2020-05-17,ACT,Canberra Airport ,70351,-35.3088,149.2003,-0.5,17.1,0.0,NNE,22.0
383,2020-05-18,ACT,Canberra Airport ,70351,-35.3088,149.2003,0.3,17.3,0.0,NE,28.0
384,2020-05-19,ACT,Canberra Airport ,70351,-35.3088,149.2003,2.7,17.4,0.0,WNW,33.0
385,2020-05-20,ACT,Canberra Airport ,70351,-35.3088,149.2003,5.3,15.3,0.2,NNW,52.0
386,2020-05-21,ACT,Canberra Airport ,70351,-35.3088,149.2003,5.8,14.3,0.0,SSW,46.0
387,2020-05-22,ACT,Canberra Airport ,70351,-35.3088,149.2003,6.0,12.9,0.0,S,52.0
388,2020-05-23,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.5,11.3,3.2,SSW,39.0
389,2020-05-24,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.8,14.1,3.0,S,57.0
390,2020-05-25,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.8,13.6,0.0,S,48.0
391,2020-05-26,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.8,15.2,0.0,ESE,39.0
392,2020-05-27,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.1,14.3,0.0,N,20.0
393,2020-05-28,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.1,16.6,0.0,NNW,24.0
394,2020-05-29,ACT,Canberra Airport ,70351,-35.3088,149.2003,-0.1,14.6,0.0,NNE,19.0
395,2020-05-30,ACT,Canberra Airport ,70351,-35.3088,149.2003,0.5,15.5,0.0,NNW,37.0
396,2020-05-31,ACT,Canberra Airport ,70351,-35.3088,149.2003,2.5,16.0,0.2,NNW,43.0
397,2020-06-01,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.5,12.5,0.2,NW,54.0
398,2020-06-02,ACT,Canberra Airport ,70351,-35.3088,149.2003,-0.6,11.8,1.6,NNW,37.0
399,2020-06-03,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.6,13.2,0.0,S,37.0
400,2020-06-04,ACT,Canberra Airport ,70351,-35.3088,149.2003,-3.3,13.2,0.0,SE,19.0
401,2020-06-05,ACT,Canberra Airport ,70351,-35.3088,149.2003,-4.9,13.2,0.0,NW,26.0
402,2020-06-06,ACT,Canberra Airport ,70351,-35.3088,149.2003,-4.8,13.6,0.0,NNW,22.0
403,2020-06-07,ACT,Canberra Airport ,70351,-35.3088,149.2003,-2.8,11.3,0.2,S,13.0
404,2020-06-08,ACT,Canberra Airport ,70351,-35.3088,149.2003,-4.2,13.7,0.0,S,28.0
405,2020-06-09,ACT,Canberra Airport ,70351,-35.3088,149.2003,-0.1,12.9,0.0,ESE,20.0
406,2020-06-10,ACT,Canberra Airport ,70351,-35.3088,149.2003,1.4,15.5,0.0,N,13.0
407,2020-06-11,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.3,14.2,0.4,ESE,17.0
408,2020-06-12,ACT,Canberra Airport ,70351,-35.3088,149.2003,0.3,14.8,0.0,W,24.0
409,2020-06-13,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.5,16.2,0.0,NW,28.0
410,2020-06-14,ACT,Canberra Airport ,70351,-35.3088,149.2003,6.8,13.2,9.4,N,54.0
411,2020-06-15,ACT,Canberra Airport ,70351,-35.3088,149.2003,5.9,14.1,0.0,NNW,44.0
412,2020-06-16,ACT,Canberra Airport ,70351,-35.3088,149.2003,7.1,15.2,0.0,WNW,52.0
413,2020-06-17,ACT,Canberra Airport ,70351,-35.3088,149.2003,0.9,13.4,0.0,NW,28.0
414,2020-06-18,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.1,14.9,0.0,N,17.0
415,2020-06-19,ACT,Canberra Airport ,70351,-35.3088,149.2003,-1.2,15.8,0.0,NNW,30.0
416,2020-06-20,ACT,Canberra Airport ,70351,-35.3088,149.2003,2.9,17.1,0.0,NW,43.0
417,2020-06-21,ACT,Canberra Airport ,70351,-35.3088,149.2003,6.5,12.4,34.6,W,43.0
418,2020-06-22,ACT,Canberra Airport ,70351,-35.3088,149.2003,1.7,10.6,1.4,WNW,35.0
419,2020-06-23,ACT,Canberra Airport ,70351,-35.3088,149.2003,3.5,11.6,0.2,WNW,37.0
420,2020-06-24,ACT,Canberra Airport ,70351,-35.3088,149.2003,4.5,15.2,0.0,S,30.0
421,2019-05-01,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,7.4,20.3,0.0,NNW,15.0
422,2019-05-02,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,10.7,22.7,0.0,NNW,30.0
423,2019-05-03,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,15.3,20.2,22.0,N,31.0
424,2019-05-04,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,3.5,17.5,0.8,SSE,37.0
425,2019-05-05,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,7.1,17.0,0.0,SE,43.0
426,2019-05-06,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,1.6,16.7,0.6,SSW,20.0
427,2019-05-07,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-0.6,16.4,0.0,N,31.0
428,2019-05-08,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,3.1,13.3,1.8,WNW,46.0
429,2019-05-09,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-0.4,14.5,0.0,N,33.0
430,2019-05-10,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,2.1,10.8,0.0,NW,35.0
431,2019-05-11,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,4.1,16.2,17.0,SSE,26.0
432,2019-05-12,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,0.2,10.2,0.0,NNW,15.0
433,2019-05-13,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,1.7,17.4,0.0,NW,26.0
434,2019-05-14,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-1.3,17.8,0.0,N,17.0
435,2019-05-15,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-2.5,17.3,0.0,N,17.0
436,2019-05-16,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,0.2,18.6,0.0,NNE,20.0
437,2019-05-17,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-0.7,19.2,0.0,NNW,24.0
438,2019-05-18,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-0.8,19.6,0.0,NW,13.0
439,2019-05-19,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,2.1,19.0,0.0,NW,19.0
440,2019-05-20,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,2.8,19.5,0.0,NW,26.0
441,2019-05-21,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,5.5,21.0,0.0,NW,33.0
442,2019-05-22,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,1.9,20.6,0.0,NNW,17.0
443,2019-05-23,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,6.8,19.3,0.0,NNE,20.0
444,2019-05-24,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-1.4,15.4,0.0,N,19.0
445,2019-05-25,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,1.1,19.8,0.0,WNW,37.0
446,2019-05-26,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,8.9,14.8,8.8,NW,35.0
447,2019-05-27,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,5.9,9.3,0.8,NW,52.0
448,2019-05-28,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,4.8,10.4,0.2,NW,52.0
449,2019-05-29,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,6.1,10.0,1.8,W,65.0
450,2019-05-30,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-1.3,11.5,1.4,W,33.0
451,2019-05-31,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-3.5,12.7,0.0,NNE,20.0
452,2019-06-01,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-1.5,14.6,0.2,S,31.0
453,2019-06-02,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-1.6,15.6,0.0,NNW,24.0
454,2019-06-03,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,0.3,10.8,0.0,NW,22.0
455,2019-06-04,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,4.5,10.8,5.6,SSW,52.0
456,2019-06-05,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,1.1,12.1,0.0,S,31.0
457,2019-06-06,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-3.5,14.4,0.0,NW,20.0
458,2019-06-07,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-1.5,17.1,0.0,NNW,20.0
459,2019-06-08,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-0.2,10.5,0.2,NW,13.0
460,2019-06-09,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,0.7,15.8,0.0,NW,22.0
461,2019-06-10,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,5.4,14.8,0.8,NW,37.0
462,2019-06-11,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,2.4,15.3,2.0,NW,24.0
463,2019-06-12,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,0.6,17.6,0.0,N,30.0
464,2019-06-13,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,4.9,16.4,1.0,NW,31.0
465,2019-06-14,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-2.0,14.1,0.0,W,24.0
466,2019-06-15,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-2.9,13.3,0.0,WNW,17.0
467,2019-06-16,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-0.4,12.9,0.0,E,11.0
468,2019-06-17,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,0.4,15.3,0.0,SSE,30.0
469,2019-06-18,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,1.5,13.0,0.0,NW,28.0
470,2019-06-19,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-3.2,12.2,0.0,SW,20.0
471,2019-06-20,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-4.6,10.7,0.2,N,24.0
472,2019-06-21,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-5.1,11.0,0.0,SSW,37.0
473,2019-06-22,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-3.6,11.0,0.0,SSW,30.0
474,2019-06-23,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-1.1,10.6,0.2,S,46.0
475,2019-06-24,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,5.1,12.4,0.0,S,43.0
476,2019-06-25,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-2.1,15.2,0.0,WNW,15.0
477,2019-06-26,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-1.0,14.8,0.0,NE,17.0
478,2019-06-27,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-2.1,15.4,0.0,NE,15.0
479,2019-06-28,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-0.6,16.2,0.0,NNW,20.0
480,2019-06-29,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-1.4,15.2,0.0,NNW,48.0
481,2019-06-30,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,3.4,11.5,7.6,WNW,31.0
482,2019-07-01,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-5.2,11.9,0.0,N,20.0
483,2019-07-02,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-3.9,14.7,0.0,WNW,22.0
484,2019-07-03,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-3.2,14.8,0.0,SSW,24.0
485,2019-07-04,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,3.9,13.5,0.0,ESE,30.0
486,2019-07-05,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,-0.8,14.1,0.0,E,22.0
487,2019-07-06,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,4.4,14.7,0.0,NE,17.0
488,2019-07-07,ACT,Tuggeranong (Isabella Plains) AWS ,70339,-35.4184,149.0937,0.9,15.4,0.0,NW,13.0
