,State-Station,Date,Max Temp,Rain
360,WA-Broome Airport ,2020-03,34.90322580645162,1.0
361,WA-Broome Airport ,2020-04,34.90357142857143,0.2714285714285714
362,WA-Broome Airport ,2020-05,31.813793103448276,3.3034482758620687
363,WA-Broome Airport ,2020-06,30.920833333333334,0.0
364,WA-Kalgoorlie-Boulder Airport ,2019-05,20.932258064516127,0.3161290322580645
365,WA-Kalgoorlie-Boulder Airport ,2019-06,17.353333333333335,1.3733333333333333
366,WA-Kalgoorlie-Boulder Airport ,2019-07,18.400000000000002,0.12258064516129032
367,WA-Kalgoorlie-Boulder Airport ,2019-08,19.32758620689655,0.710344827586207
368,WA-Kalgoorlie-Boulder Airport ,2019-09,26.11666666666666,0.013333333333333334
369,WA-Kalgoorlie-Boulder Airport ,2019-10,29.838709677419356,0.07096774193548387
370,WA-Kalgoorlie-Boulder Airport ,2019-11,32.02,0.006666666666666667
371,WA-Kalgoorlie-Boulder Airport ,2019-12,37.17096774193548,0.4387096774193549
372,WA-Kalgoorlie-Boulder Airport ,2020-01,34.196774193548386,0.6000000000000001
373,WA-Kalgoorlie-Boulder Airport ,2020-02,31.948275862068964,2.1448275862068966
374,WA-Kalgoorlie-Boulder Airport ,2020-03,29.48666666666667,0.08666666666666667
375,WA-Kalgoorlie-Boulder Airport ,2020-04,27.523333333333337,0.006666666666666667
376,WA-Kalgoorlie-Boulder Airport ,2020-05,20.948148148148146,0.19259259259259257
377,WA-Kalgoorlie-Boulder Airport ,2020-06,19.827272727272728,0.33636363636363636
378,WA-Perth Metro ,2019-05,22.196774193548386,0.5741935483870967
379,WA-Perth Metro ,2019-06,19.803448275862067,7.3103448275862055
380,WA-Perth Metro ,2019-07,19.322580645161285,3.5032258064516126
381,WA-Perth Metro ,2019-08,20.183870967741935,3.6838709677419357
382,WA-Perth Metro ,2019-09,22.863333333333337,1.0466666666666666
383,WA-Perth Metro ,2019-10,24.09333333333333,0.5933333333333334
384,WA-Perth Metro ,2019-11,29.08333333333333,0.6133333333333333
385,WA-Perth Metro ,2019-12,33.32413793103448,0.08275862068965519
386,WA-Perth Metro ,2020-01,30.47741935483871,0.0967741935483871
387,WA-Perth Metro ,2020-02,32.3344827586207,1.1862068965517243
388,WA-Perth Metro ,2020-03,29.738709677419354,1.0580645161290323
389,WA-Perth Metro ,2020-04,26.38666666666666,0.44
390,WA-Perth Metro ,2020-05,22.016129032258068,3.5999999999999996
391,WA-Perth Metro ,2020-06,21.684615384615384,2.553846153846154
